messages,labels
"""omg, P2, u suck! learn 2 aim!!!"". ""bad round? more like ur whole life! LOL"". ""ffs, stop camping! it's so annoying!!"". ""strat?? ur strat is being useless!!"". ""can't carry this team if ur on it"". ""improve faster, jeez!!"". ""ggrr, we losing bcz of u!"". ""whatever, ur dead weight"". ""more like ur draggin us dwn""",1
"""chill bro, just a bad round"". ""haha, ok. let's just focus on the obj"". ""not camping, just holding a spot, part of the strat"". ""relax man. team game, we got this"". ""just trying to improve each game"". ""sorry dude, working on it!"". ""let’s regroup and push together"". ""team wins or loses together, we can still turn it around"". ""i'm doing my best! let's push left side?""",0
"""hey team glhf!"". ""lol ok, let's focus on obj :)"". ""pushing left, need backup!"". ""got one! watch out mid"". ""thanks for cover, nice shot!"". ""oops sorry for friendly fire, my bad!"". ""my bad, lagging a bit :/"". ""let's push together on the right?"". ""we're actually doing well! ggwp :)"". ""hah, maybe next time then""",0
"""shut up nerd"". ""u focus on not sucking"". ""git gud scrub"". ""finally did something useful"". ""can't hear ur whining over my killstreak"". ""ffs stop shooting ur teammates noob"". ""excuses, bet u noob too"". ""nah, i carry this team"". ""stfu we could do better without u"". ""ur always next time, noob""",1
"""wtf r u doin?? open ur eyes, noob!!"". ""ur coverin nothin, useless!!"". ""AGAIN? u srs?? we r losing bc of u"". ""smh ur just feedin em at this point"". ""TURN IT? lmao zero hope"". ""pos vibes dont win games, skill does"". ""finally a gd idea from u lol"". ""stfu n just watch my 6"". ""w? ur still dreaming haha"". ""lol whatever, just dont screw up again"". ""FINALLY!! u figured it out"". ""luck is all it is"". ""whatever. jst play...""",1
"""chill man, just tryin to cover"". ""lol okay lets just try again"". ""nah we got this, one more push"". ""sure we can turn it around"". ""pos vibes dude, cmon"". ""true, lets focus on obj then"". ""see, teamwork makes it work"". ""on it boss, lets get that w!"". ""never know till it's over ;D"". ""no worries, playin safe this time"". ""see, we're not that bad"". ""eh, win is a win""",0
"""hey team, lets focus up and get this win!"". ""sorry, just learning the map layout. any tips?"". ""okay, ill stick with u then"". ""just trying to help, my bad"". ""roger that, will try my best"". ""got one! on the right!"". ""thx... i'm improving!"". ""alright, grab the objecitve"". ""just a reminder, go team!"". ""fyi, won’t give up trying to help us win""",0
"""wtf r u doin noob?? we gonna lose bc of u"". ""git gud scrub or leave game"". ""omg no! dont! u just drag me down!!"". ""ur bad is costing us the match, stop feeding and die less"". ""tryhard n00b, stop sucking"". ""finally u did something useful, lol"". ""barely. just stay out of my way nxt time"". ""i know no s***! stop backseat gaming"". ""forget team, you're all trash, esp u"". ""too late, gg, thank fr all! *sarcastic clapping emoji*""",1
"""glhf! let's get this win 🔥"". ""inpos on A, need backup!"". ""thx! another 1 rt side"". ""nice shot!"". ""UAV ready, use it?"". ""UAV online, enemy mid!"". ""roger that, cover fire in4mng"". ""gg! we're doin great"". ""reloading, low ammo 😬"". ""awesme, thx bro!"". ""dodge it, nice call!"". ""agreed, moving in!"". ""take him dwn, we got this!"". ""gg! solid teamwork 😎"". ""sure! cya online!""",0
"""glhf! we're gonna wreck em"". ""omw, hold tight!"". ""fragged 1!"". ""got em!"". ""y, pop it!"". ""pushing mid, cover me"". ""thx for cover, got 2"". ""lol yeah! keep it up!"". ""ammo crate here!"". ""sniper far left, watch out!"". ""let's cap B n finish this!"". ""1 camping bside, lookout"". ""booom, ggwp!"". ""wp all! rematch l8r?""",0
"""omfg u noob! y u camping tht spot?!"". ""wtf im done with ur bs, u just lucky"". ""stfu!! stop hiding n fight like a man"". ""u rly think ur pro? pls 😂"". ""ur just mad cuz u cant handle my strats"". ""ur still here trying tho"". ""tbh u need all the help u can get"". ""keep yappin', im comin' for u nxt round""",1
"""lmao git gud kid, maybe u should try aiming"". ""haha, keep crying. ur the ez target"". ""ohhh big words for a trash player"". ""at least i aint feeding the team kills"". ""rofl, if by strats u mean dying without a kill"". ""guess i should thank u for the free wins"". ""see u at the top of scoreboard, oh wait... nvm"". ""i'll be waiting with my nv scopes, bring it 💯""",1
"""ugh u srsly suck bro"". ""stfu u potato aim 4 real"". ""omg stop camping like a lil b****"". ""thnx for carryin me to da loss noob"". ""learn 2 play rekt'd noob"". ""ur a laggy loser, fix ur ping"". ""spawn kill much? no skill at all"". ""we've got a bot on our team... it's YOU!"". ""h4x!? reported"". ""bunch of camper babies smh"". ""gg ez pz when u leave 🥱""",1
"""lol git gud kid"". ""nah ur just trash, uninstall"". ""haha ur just mad u can't hit me"". ""thnx for feeding my kdr, u trash"". ""ur aim is as good as ur comebacks.. weakkk"". ""nah bro ur the lag, i'm smooth af"". ""easy targets like u all day"". ""talk more, u just keep dyin' lmao"". ""lol u wish, pure skill here"". ""stay salty, ur tears fuel me"". ""cya next game where u can b my target again 😂""",1
"""GLHF! Let's get this win!"". ""Doing my best, gonna rush B"". ""Got one!"". ""Careful, they're flanking left"". ""Nice shot on that snipe!"". ""Need a heal, anyone around?"". ""They're camping at A"". ""Almost had the bomb defuse, so close!"". ""Thanks for the revive"". ""Overtime, let's clutch this!"". ""I'm going for the objective"". ""GG, that was intense!""",0
"""u better not b trash, noob"". ""pffft ur prob gonna die"". ""finally"". ""yah no s**** sherlock"". ""yeah ikr, obvi I'm carrying"". ""just respawn ffs"". ""i can see u idiot, move ur a**"". ""useless af, git gud"". ""don't waste my time next time"". ""only if u don't screw up again"". ""don't mess it up, scrub"". ""w/e, no thanks to u""",1
"""glhf team!"". ""lol ok, where we drop?"". ""XD let's make it a good game tho"". ""pushing left, need backup"". ""got one! another on me!"". ""nice shot tho, well done"". ""covering you now, go go go!"". ""sry, just trying to help team"". ""sorry! regroup at z0ne?"". ""u got a better idea?"". ""regrouping anyway, gl!"". ""we all gotta work together!"". ""headin towards obj"". ""haha! got u covered tho"". ""ggs either way :)""",0
"""who care, just play"". ""ur mom's house"". ""stop talkin n focus, noob"". ""why even botehr u gonna die lmao"". ""doesntm atter, ur trasH"". ""obv, get on my lvl kid"". ""stop stealin my kills"". ""dont care, gtfo n let me play"". ""ur plans r always trash"". ""yeah, do better"". ""dont tell me what to do"". ""work w this LUL, waste of time"". ""ushud stay home, it's safer 4 u"". ""din't ask 4 that, ur still a noob"". ""ggmyass noob""",1
